broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,,SOX2,Human,Bladder,Bladder,Muscle-invasive bladder cancer,Cancer cell,Stem cell
Stem cell,,SOX9,Human,Bladder,Bladder,Muscle-invasive bladder cancer,Cancer cell,Stem cell
