broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Monocyte,,S100A8,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Monocyte
Monocyte,,S100A9,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Monocyte
