broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cytotoxic cell,Cytotoxic,NKG7,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,GZMA,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,KLRD1,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,PRF1,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,GZMB,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,GZMH,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,KLRK1,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,CTSW,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,GNLY,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
Cytotoxic cell,Cytotoxic,KLRB1,Human,Gastrointestinal tract,Stomach,Gastric Cancer,Cancer cell,Cytotoxic cell
