broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Erythroid lineage cell,,SLC25A37,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,HBA2,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,ALAS2,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,AHSP,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,HBB,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,SLC4A1,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,HBM,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,CA1,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,HBD,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
Erythroid lineage cell,,HBA1,Human,Spleen,Spleen,Normal,Normal cell,Erythroid lineage cell
