species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lymph,Lymph,UBERON_0002391,NorFollicular lymphoma tumormal,Cancer cell,CD8+ T cell,CL_0000625,CXCR5,CXCR5
Human,Lymph,Lymph,UBERON_0002391,NorFollicular lymphoma tumormal,Cancer cell,CD8+ T cell,CL_0000625,CD3,
Human,Lymph,Lymph,UBERON_0002391,NorFollicular lymphoma tumormal,Cancer cell,CD8+ T cell,CL_0000625,CD8,CD8A
