broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
dendritic cell,CD1c+,CD1c,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
dendritic cell,CD14+,CD14,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
dendritic cell,,DC-SIGN,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
dendritic cell,,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
dendritic cell,,CD11c,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
dendritic cell,,CD209,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ CD1c+ dendritic cell
macrophage,CD14+,CD14,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,DC-SIGN,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,CD64,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,FXIIIA,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,CD209,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
macrophage,,FCGR1A,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ macrophage
Macrophage,CD14+,CD14,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ monocyte-derived macrophage
Macrophage,monocyte-derived,DC-SIGN,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ monocyte-derived macrophage
Macrophage,monocyte-derived,CD209,Human,Genitals,Anogenital tract,Normal,Normal cell,CD14+ monocyte-derived macrophage
dendritic cell,cDC1,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,Clec9a,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,CD141,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,XCR1,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,CD103,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,CADM1,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,THBD,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC1,ITGAE,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 1(cDC1)
dendritic cell,cDC2,CD1c,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,CD11c,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,CD11b,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,SIRPα,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,CD103,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,ITGAE,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,cDC2,CD1a,Human,Genitals,Anogenital tract,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
Dendritic Cell,Inflammatory,CD11c,Human,Genitals,Anogenital tract,Normal,Normal cell,Inflammatory Dendritic Epidermal Cell (IDEC)
Dendritic Cell,Inflammatory,CD36,Human,Genitals,Anogenital tract,Normal,Normal cell,Inflammatory Dendritic Epidermal Cell (IDEC)
Dendritic Cell,Inflammatory,FCeR1,Human,Genitals,Anogenital tract,Normal,Normal cell,Inflammatory Dendritic Epidermal Cell (IDEC)
Dendritic Cell,Epidermal,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,Inflammatory Dendritic Epidermal Cell (IDEC)
Dendritic cell,Antigen presentation,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic cell,Cell adhesion,E-Cadherin,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic cell,Epithelial association,EpCAM,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic cell,Langerhans cell specific,CD1c,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic cell,Langerhans cell specific,Langerin,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic cell,Antigen presentation,CD1a,Human,Genitals,Anogenital tract,Normal,Normal cell,Langerhans cell
Dendritic Cell,Vaginal Epidermal,HLA-DR,Human,Genitals,Anogenital tract,Normal,Normal cell,Vaginal Epidermal Dendritic Cell (VEDC)
Dendritic Cell,Vaginal Epidermal,Langerin,Human,Genitals,Anogenital tract,Normal,Normal cell,Vaginal Epidermal Dendritic Cell (VEDC)
Dendritic Cell,Vaginal Epidermal,CD1a,Human,Genitals,Anogenital tract,Normal,Normal cell,Vaginal Epidermal Dendritic Cell (VEDC)
Dendritic Cell,Vaginal Epidermal,CD11c,Human,Genitals,Anogenital tract,Normal,Normal cell,Vaginal Epidermal Dendritic Cell (VEDC)
